,event_id,datetime,location,latitude,longitude,depth,magnitude,significance,alert,url,eventtype,country
130,us6000mfz9,2024-03-01 03:24:42.265,"29 km NW of Ollagüe, Chile",-21.0349,-68.454,145.819,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfz9,earthquake,BOL
131,us6000mfza,2024-03-01 03:52:43.436,"76 km SW of Uyuni, Bolivia",-20.9284,-67.3673,184.866,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfza,earthquake,BOL
132,us6000mgbw,2024-03-02 16:05:54.387,"44 km NNE of San Pedro de Atacama, Chile",-22.5225,-68.0945,157.763,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgbw,earthquake,BOL
133,us6000mgdl,2024-03-03 00:25:14.592,"75 km S of Challapata, Bolivia",-19.5871,-66.7859,259.385,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgdl,earthquake,BOL
134,us6000mgjy,2024-03-03 23:52:52.868,"66 km ESE of La Tirana, Chile",-20.4639,-69.0329,95.911,3.9,234,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgjy,earthquake,BOL
135,us6000mgmp,2024-03-04 11:02:06.413,"70 km W of Ollagüe, Chile",-21.1123,-68.9263,113.576,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgmp,earthquake,BOL
136,us6000mgrm,2024-03-04 22:01:31.285,"21 km NE of Camiña, Chile",-19.1681,-69.2924,103.602,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgrm,earthquake,BOL
137,us6000mgt1,2024-03-05 03:12:51.172,"8 km N of San Pedro de Atacama, Chile",-22.8343,-68.2091,134.579,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgt1,earthquake,BOL
138,us7000m3nm,2024-03-06 11:10:23.417,"53 km W of Ollagüe, Chile",-21.1862,-68.7652,115.038,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3nm,earthquake,BOL
139,us7000m3tv,2024-03-07 04:21:31.153,"50 km SW of Ollagüe, Chile",-21.5802,-68.5518,132.607,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3tv,earthquake,BOL
140,us7000m412,2024-03-07 23:29:11.188,"79 km ESE of La Tirana, Chile",-20.569,-68.9318,106.398,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m412,earthquake,BOL
141,us7000m42m,2024-03-08 05:25:03.726,"81 km WNW of Ollagüe, Chile",-20.9188,-68.9677,118.841,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42m,earthquake,BOL
142,us7000m4db,2024-03-09 08:57:17.964,"48 km SSW of Ollagüe, Chile",-21.6317,-68.422,125.043,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4db,earthquake,BOL
143,us7000m4fd,2024-03-09 16:43:11.429,"40 km ENE of La Tirana, Chile",-20.1781,-69.3113,110.074,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4fd,earthquake,BOL
144,us7000m4fz,2024-03-09 19:58:53.199,"16 km E of Calama, Chile",-22.4356,-68.7624,127.451,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4fz,earthquake,BOL
145,us7000m4kp,2024-03-10 19:52:37.299,"84 km SE of La Tirana, Chile",-20.921,-69.1363,111.05,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kp,earthquake,BOL
146,us6000mijr,2024-03-13 09:30:05.011,"83 km N of Camiña, Chile",-18.5737,-69.2814,110.208,5.3,434,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mijr,earthquake,BOL
147,us6000mjb0,2024-03-16 17:58:02.357,"33 km SSE of Uyuni, Bolivia",-20.7394,-66.6929,238.184,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjb0,earthquake,BOL
148,us6000mjk0,2024-03-18 09:23:31.404,"44 km E of La Tirana, Chile",-20.3897,-69.2309,122.072,4.3,286,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjk0,earthquake,BOL
149,us6000mjnm,2024-03-18 21:52:28.736,"55 km SE of La Tirana, Chile",-20.7238,-69.3227,90.148,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjnm,earthquake,BOL
150,us6000mk96,2024-03-21 13:56:15.049,"82 km SE of La Tirana, Chile",-20.8652,-69.1037,121.099,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk96,earthquake,BOL
151,us6000mkvs,2024-03-24 02:08:14.748,"40 km W of Ollagüe, Chile",-21.1588,-68.6372,143.52,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkvs,earthquake,BOL
152,us7000m8jt,2024-03-24 06:17:10.604,"40 km NNW of Colquechaca, Bolivia",-18.3632,-66.1633,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8jt,earthquake,BOL
153,us7000m88z,2024-03-27 10:38:16.381,"131 km NE of San Pedro de Atacama, Chile",-22.088,-67.2801,173.838,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m88z,earthquake,BOL
154,us7000m8gx,2024-03-28 06:37:17.397,"80 km W of Curahuara de Carangas, Bolivia",-17.7403,-69.1766,155.354,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8gx,earthquake,BOL
155,us7000m8va,2024-03-30 00:49:04.587,"65 km WNW of Abra Pampa, Argentina",-22.5551,-66.3117,253.441,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8va,earthquake,BOL
156,us7000m8w8,2024-03-30 06:56:46.908,"45 km SW of Ollagüe, Chile",-21.5551,-68.5089,133.273,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8w8,earthquake,BOL
157,us7000m8wg,2024-03-30 08:35:05.923,"76 km WNW of Ollagüe, Chile",-21.0848,-68.9738,116.571,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8wg,earthquake,BOL
158,us6000mfz9,2024-03-01 03:24:42.265,"29 km NW of Ollagüe, Chile",-21.0349,-68.454,145.819,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfz9,earthquake,BRA
159,us6000mfza,2024-03-01 03:52:43.436,"76 km SW of Uyuni, Bolivia",-20.9284,-67.3673,184.866,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfza,earthquake,BRA
160,us6000mfzx,2024-03-01 05:37:36.603,"50 km WNW of Ovalle, Chile",-30.3815,-71.6559,38.051,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mfzx,earthquake,BRA
161,us6000mg0x,2024-03-01 07:12:27.062,"14 km SE of La Capilla, Peru",-16.8578,-71.0904,130.41,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg0x,earthquake,BRA
162,us6000mg5h,2024-03-01 18:06:12.734,"4 km SW of Colonia Dora, Argentina",-28.6238,-62.9885,616.553,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg5h,earthquake,BRA
163,us6000mg97,2024-03-02 04:28:53.750,"108 km SE of San Agustín de Valle Fértil, Argentina",-31.4518,-66.8363,130.957,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg97,earthquake,BRA
164,us6000mg9x,2024-03-02 07:52:43.151,"50 km NW of Ovalle, Chile",-30.3449,-71.6322,35.918,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg9x,earthquake,BRA
165,us6000mgbw,2024-03-02 16:05:54.387,"44 km NNE of San Pedro de Atacama, Chile",-22.5225,-68.0945,157.763,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgbw,earthquake,BRA
166,us6000mgdl,2024-03-03 00:25:14.592,"75 km S of Challapata, Bolivia",-19.5871,-66.7859,259.385,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgdl,earthquake,BRA
167,us6000mgew,2024-03-03 06:05:31.932,"37 km S of Coquimbo, Chile",-30.2854,-71.3857,44.09,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgew,earthquake,BRA
168,us6000mgjy,2024-03-03 23:52:52.868,"66 km ESE of La Tirana, Chile",-20.4639,-69.0329,95.911,3.9,234,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgjy,earthquake,BRA
169,us6000mgmd,2024-03-04 09:13:06.703,"42 km W of Coquimbo, Chile",-30.0001,-71.7744,28.124,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgmd,earthquake,BRA
170,us6000mgmp,2024-03-04 11:02:06.413,"70 km W of Ollagüe, Chile",-21.1123,-68.9263,113.576,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgmp,earthquake,BRA
171,us6000mgpb,2024-03-04 17:45:25.797,"145 km NW of Copiapó, Chile",-26.5986,-71.5176,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgpb,earthquake,BRA
172,us6000mgrm,2024-03-04 22:01:31.285,"21 km NE of Camiña, Chile",-19.1681,-69.2924,103.602,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgrm,earthquake,BRA
173,us6000mgt1,2024-03-05 03:12:51.172,"8 km N of San Pedro de Atacama, Chile",-22.8343,-68.2091,134.579,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgt1,earthquake,BRA
174,us7000m3k1,2024-03-05 20:30:12.072,"33 km SW of Tocopilla, Chile",-22.3351,-70.3886,33.483,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3k1,earthquake,BRA
175,us7000m3mb,2024-03-06 03:58:06.499,"99 km WSW of San Antonio de los Cobres, Argentina",-24.4298,-67.2705,193.322,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3mb,earthquake,BRA
176,us7000m3nm,2024-03-06 11:10:23.417,"53 km W of Ollagüe, Chile",-21.1862,-68.7652,115.038,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3nm,earthquake,BRA
177,us7000m3tv,2024-03-07 04:21:31.153,"50 km SW of Ollagüe, Chile",-21.5802,-68.5518,132.607,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3tv,earthquake,BRA
178,us7000m3yw,2024-03-07 17:04:24.561,"60 km SSW of La Tirana, Chile",-20.8601,-69.8318,47.292,4.6,333,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3yw,earthquake,BRA
179,us7000m40r,2024-03-07 22:25:44.025,"70 km W of Illapel, Chile",-31.7366,-71.907,35.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m40r,earthquake,BRA
180,us7000m412,2024-03-07 23:29:11.188,"79 km ESE of La Tirana, Chile",-20.569,-68.9318,106.398,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m412,earthquake,BRA
181,us7000m42m,2024-03-08 05:25:03.726,"81 km WNW of Ollagüe, Chile",-20.9188,-68.9677,118.841,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42m,earthquake,BRA
182,us7000m42x,2024-03-08 06:54:55.624,"35 km NNW of Upahuacho, Peru",-14.6209,-73.5635,82.511,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42x,earthquake,BRA
183,us7000m42y,2024-03-08 07:40:46.074,"74 km N of La Serena, Chile",-29.2346,-71.2831,49.371,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m42y,earthquake,BRA
184,us7000m4db,2024-03-09 08:57:17.964,"48 km SSW of Ollagüe, Chile",-21.6317,-68.422,125.043,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4db,earthquake,BRA
185,us7000m4de,2024-03-09 09:22:28.854,"131 km SW of San Pedro de Atacama, Chile",-23.8484,-68.9877,92.951,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4de,earthquake,BRA
186,us7000m4dk,2024-03-09 10:04:47.215,"5 km NE of Quiñota, Peru",-14.2736,-72.1086,110.073,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4dk,earthquake,BRA
187,us7000m4fd,2024-03-09 16:43:11.429,"40 km ENE of La Tirana, Chile",-20.1781,-69.3113,110.074,4.3,285,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4fd,earthquake,BRA
188,us7000m4ft,2024-03-09 19:23:12.418,"128 km W of Valparaíso, Chile",-33.2365,-72.9866,13.662,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4ft,earthquake,BRA
189,us7000m4fz,2024-03-09 19:58:53.199,"16 km E of Calama, Chile",-22.4356,-68.7624,127.451,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4fz,earthquake,BRA
190,us7000m4j8,2024-03-10 12:16:14.783,"68 km W of San Antonio de los Cobres, Argentina",-24.1677,-66.9866,177.41,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4j8,earthquake,BRA
191,us7000m4kd,2024-03-10 18:04:38.173,"147 km NW of Coquimbo, Chile",-29.2196,-72.6101,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kd,earthquake,BRA
192,us7000m4kp,2024-03-10 19:52:37.299,"84 km SE of La Tirana, Chile",-20.921,-69.1363,111.05,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kp,earthquake,BRA
193,us7000m4kt,2024-03-10 20:12:41.372,"33 km WNW of Illapel, Chile",-31.5035,-71.4902,49.356,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4kt,earthquake,BRA
194,us7000m4my,2024-03-11 09:30:13.695,"39 km SE of Tacna, Peru",-18.2245,-69.952,136.058,3.8,222,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4my,earthquake,BRA
195,us7000m4sw,2024-03-12 03:42:32.451,"89 km WSW of San Antonio, Chile",-33.8321,-72.5312,14.154,5.1,401,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4sw,earthquake,BRA
196,us6000miic,2024-03-13 02:50:35.345,"15 km N of Oyolo, Peru",-15.0414,-73.1932,78.748,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miic,earthquake,BRA
197,us6000miii,2024-03-13 04:12:16.293,"105 km SE of Diego de Almagro, Chile",-27.0488,-69.285,122.462,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miii,earthquake,BRA
198,us6000mijr,2024-03-13 09:30:05.011,"83 km N of Camiña, Chile",-18.5737,-69.2814,110.208,5.3,434,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mijr,earthquake,BRA
199,us6000miq9,2024-03-13 22:10:23.091,"104 km WNW of Puerto, Chile",-19.72,-71.0084,19.859,4.8,355,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miq9,earthquake,BRA
200,us6000miqd,2024-03-13 22:10:33.047,"128 km WNW of Puerto, Chile",-19.7102,-71.2575,12.529,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqd,earthquake,BRA
201,us6000miqc,2024-03-13 22:14:58.868,"106 km WNW of Puerto, Chile",-19.7616,-71.0452,23.536,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqc,earthquake,BRA
202,us6000miqf,2024-03-13 22:38:03.303,"105 km WNW of Puerto, Chile",-19.7551,-71.0371,21.908,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqf,earthquake,BRA
203,us6000miqg,2024-03-13 22:50:12.624,"109 km WNW of Puerto, Chile",-19.7291,-71.0624,25.326,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqg,earthquake,BRA
204,us6000miqh,2024-03-13 23:05:04.208,"109 km WNW of Puerto, Chile",-19.7072,-71.0479,8.933,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000miqh,earthquake,BRA
205,us6000mj4t,2024-03-15 17:54:37.408,"109 km W of San Antonio de los Cobres, Argentina",-24.195,-67.3916,199.261,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mj4t,earthquake,BRA
206,us6000mjb0,2024-03-16 17:58:02.357,"33 km SSE of Uyuni, Bolivia",-20.7394,-66.6929,238.184,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjb0,earthquake,BRA
207,us6000mjk0,2024-03-18 09:23:31.404,"44 km E of La Tirana, Chile",-20.3897,-69.2309,122.072,4.3,286,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjk0,earthquake,BRA
208,us6000mjnm,2024-03-18 21:52:28.736,"55 km SE of La Tirana, Chile",-20.7238,-69.3227,90.148,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjnm,earthquake,BRA
209,us6000mjpc,2024-03-19 00:01:07.076,"59 km E of Copiapó, Chile",-27.3705,-69.7296,117.767,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjpc,earthquake,BRA
210,us6000mjyq,2024-03-20 11:07:28.626,"57 km NNE of Illapel, Chile",-31.2012,-70.8429,99.927,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mjyq,earthquake,BRA
211,us6000mk96,2024-03-21 13:56:15.049,"82 km SE of La Tirana, Chile",-20.8652,-69.1037,121.099,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk96,earthquake,BRA
212,us6000mk9i,2024-03-21 16:09:18.984,"71 km SW of Taltal, Chile",-25.792,-71.0574,10.889,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mk9i,earthquake,BRA
213,us6000mkc9,2024-03-21 21:16:59.732,"41 km WSW of Coquimbo, Chile",-30.0511,-71.7545,44.188,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkc9,earthquake,BRA
214,us6000mkha,2024-03-22 13:39:21.309,"88 km W of San Antonio, Chile",-33.7307,-72.5527,10.0,4.2,271,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkha,earthquake,BRA
215,us6000mkrg,2024-03-23 14:29:24.760,"93 km W of San Antonio de los Cobres, Argentina",-24.3446,-67.2319,194.531,4.8,354,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkrg,earthquake,BRA
216,us6000mks5,2024-03-23 17:23:17.827,"20 km SW of Tocopilla, Chile",-22.2293,-70.3239,31.743,3.9,234,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mks5,earthquake,BRA
217,us6000mksn,2024-03-23 19:36:12.475,"99 km W of San Antonio de los Cobres, Argentina",-24.2457,-67.2966,196.594,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mksn,earthquake,BRA
218,us6000mkv2,2024-03-23 23:11:53.360,"52 km SE of Vallenar, Chile",-28.9504,-70.4353,104.057,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkv2,earthquake,BRA
219,us6000mkvs,2024-03-24 02:08:14.748,"40 km W of Ollagüe, Chile",-21.1588,-68.6372,143.52,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkvs,earthquake,BRA
220,us7000m8jt,2024-03-24 06:17:10.604,"40 km NNW of Colquechaca, Bolivia",-18.3632,-66.1633,10.0,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8jt,earthquake,BRA
221,us6000mkzs,2024-03-24 19:50:11.404,"33 km SSE of Cuya, Chile",-19.4557,-70.1068,78.904,5.1,405,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mkzs,earthquake,BRA
222,us7000m7x2,2024-03-25 16:14:19.602,"30 km SW of Taco Pozo, Argentina",-25.8167,-63.4752,567.911,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m7x2,earthquake,BRA
223,us7000m9mm,2024-03-27 04:56:55.075,"9 km W of Pampachiri, Peru",-14.191,-73.6325,84.843,4.0,246,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m9mm,earthquake,BRA
224,us7000m87t,2024-03-27 05:08:27.916,"75 km S of San Pedro de Atacama, Chile",-23.5856,-68.0963,133.215,4.9,370,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m87t,earthquake,BRA
225,us7000m88z,2024-03-27 10:38:16.381,"131 km NE of San Pedro de Atacama, Chile",-22.088,-67.2801,173.838,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m88z,earthquake,BRA
226,us7000m891,2024-03-27 10:54:50.288,"107 km E of Caucete, Argentina",-31.6929,-67.1467,128.732,4.7,340,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m891,earthquake,BRA
227,us7000m8au,2024-03-27 14:16:14.024,"20 km N of Marechal Thaumaturgo, Brazil",-8.7518,-72.7843,11.74,5.0,385,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8au,earthquake,BRA
228,us7000m8gx,2024-03-28 06:37:17.397,"80 km W of Curahuara de Carangas, Bolivia",-17.7403,-69.1766,155.354,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8gx,earthquake,BRA
229,us7000m8va,2024-03-30 00:49:04.587,"65 km WNW of Abra Pampa, Argentina",-22.5551,-66.3117,253.441,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8va,earthquake,BRA
230,us7000m8vn,2024-03-30 03:54:10.877,"175 km NW of Antofagasta de la Sierra, Argentina",-24.8656,-68.5494,141.937,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8vn,earthquake,BRA
231,us7000m8w8,2024-03-30 06:56:46.908,"45 km SW of Ollagüe, Chile",-21.5551,-68.5089,133.273,4.1,259,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8w8,earthquake,BRA
232,us7000m8wg,2024-03-30 08:35:05.923,"76 km WNW of Ollagüe, Chile",-21.0848,-68.9738,116.571,4.4,298,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8wg,earthquake,BRA
233,us7000m8wl,2024-03-30 09:03:18.687,"73 km WSW of Antofagasta, Chile",-23.869,-71.0726,10.0,4.3,284,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m8wl,earthquake,BRA
234,us7000m93a,2024-03-31 17:17:52.021,"52 km SSW of Ovalle, Chile",-31.0444,-71.4045,62.09,4.5,312,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m93a,earthquake,BRA
235,us6000mgep,2024-03-02 13:55:27.003,"53 km ENE of Zeerust, South Africa",-25.3612,26.5694,8.657,3.8,224,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgep,earthquake,BWA
236,us7000m92q,2024-03-31 08:43:58.450,"10 km ENE of Westonaria, South Africa",-26.2916,27.747,5.0,3.4,179,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m92q,earthquake,BWA
237,us6000mg2a,2024-03-01 13:19:15.916,"8 km N of Smiths Ferry, Idaho",44.3742,-116.1077,10.0,3.5,192,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mg2a,earthquake,CAN
238,us6000mgk6,2024-03-04 01:30:23.038,"86 km NE of Dawson City, Canada",64.677,-138.3455,9.498,3.3,168,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgk6,earthquake,CAN
239,us6000mgv4,2024-03-05 12:57:50.585,"8 km N of Smiths Ferry, Idaho",44.3785,-116.0824,10.0,3.5,198,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mgv4,earthquake,CAN
240,us7000m3n8,2024-03-06 08:41:27.085,"260 km WSW of Tofino, Canada",48.0534,-129.0191,10.0,4.6,326,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3n8,earthquake,CAN
241,uw61988126,2024-03-07 01:48:35.340,"7 km WSW of Snoqualmie, Washington",47.49466666666667,-121.90816666666667,12.01,3.12,236,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61988126,earthquake,CAN
242,us7000m3v3,2024-03-07 12:04:56.410,"254 km W of Bandon, Oregon",43.5074,-127.4967,10.0,3.1,148,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m3v3,earthquake,CAN
243,us7000m40h,2024-03-07 21:36:05.469,"17 km NNE of Stanley, Idaho",44.3508,-114.8195,10.876,3.0,138,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m40h,earthquake,CAN
244,us7000m4hr,2024-03-10 04:50:34.659,"8 km NW of Smiths Ferry, Idaho",44.3609,-116.1464,10.0,3.3,177,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4hr,earthquake,CAN
245,nn00874499,2024-03-10 11:23:37.644,"47 km ENE of Fort Bidwell, California",41.9951,-119.6084,0.0,3.5,189,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00874499,earthquake,CAN
246,us7000m4v4,2024-03-12 16:50:42.475,"8 km NNW of Smiths Ferry, Idaho",44.3693,-116.1269,16.339,3.6,213,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000m4v4,earthquake,CAN
247,us6000mizh,2024-03-15 03:19:27.558,"17 km SSE of Swan Lake, Montana",47.788,-113.7561,10.0,3.0,139,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mizh,earthquake,CAN
